X,CH1,CH3,Start,Increment,
Sequence,Volt,Volt,-3.000000e+00,5.000000e-03
650,0.00e+00,6.40e+00,
651,-2.00e-01,6.00e+00,
652,0.00e+00,6.40e+00,
653,-2.00e-01,6.00e+00,
654,0.00e+00,6.00e+00,
655,-2.00e-01,6.40e+00,
656,0.00e+00,6.40e+00,
657,-2.00e-01,6.00e+00,
658,-2.00e-01,6.40e+00,
659,0.00e+00,6.00e+00,
660,0.00e+00,6.40e+00,
661,-2.00e-01,6.00e+00,
662,0.00e+00,6.40e+00,
663,-2.00e-01,6.00e+00,
664,0.00e+00,6.40e+00,
665,-2.00e-01,6.00e+00,
666,0.00e+00,6.40e+00,
667,-2.00e-01,6.00e+00,
668,-2.00e-01,6.40e+00,
669,0.00e+00,6.00e+00,
670,-2.00e-01,6.40e+00,
671,0.00e+00,6.00e+00,
672,0.00e+00,6.40e+00,
673,-2.00e-01,6.00e+00,
674,0.00e+00,6.40e+00,
675,-2.00e-01,6.00e+00,
676,0.00e+00,6.00e+00,
677,-2.00e-01,6.40e+00,
678,0.00e+00,6.00e+00,
679,-2.00e-01,6.40e+00,
680,0.00e+00,6.40e+00,
681,-2.00e-01,6.00e+00,
682,0.00e+00,6.40e+00,
683,-2.00e-01,6.00e+00,
684,0.00e+00,6.40e+00,
685,-2.00e-01,6.00e+00,
686,0.00e+00,6.40e+00,
687,-2.00e-01,6.00e+00,
688,0.00e+00,6.00e+00,
689,-2.00e-01,6.40e+00,
690,0.00e+00,6.00e+00,
691,-2.00e-01,6.40e+00,
692,0.00e+00,6.40e+00,
693,-2.00e-01,6.00e+00,
694,0.00e+00,6.40e+00,
695,-2.00e-01,6.00e+00,
696,0.00e+00,6.40e+00,
697,-2.00e-01,6.00e+00,
698,-2.00e-01,6.40e+00,
699,0.00e+00,6.00e+00,
700,0.00e+00,6.40e+00,
701,-2.00e-01,6.00e+00,
702,-2.00e-01,6.00e+00,
703,4.00e-01,6.80e+00,
704,0.00e+00,8.40e+00,
705,6.00e-01,6.40e+00,
706,2.00e-01,8.40e+00,
707,6.00e-01,6.00e+00,
708,0.00e+00,5.60e+00,
